0.013503,0.025813,0.051455,0.007429,0.004016,-0.006870,0.010956
0.184519,0.172214,0.042356,0.012099,0.094084,-0.007874,0.039602
0.416485,0.222248,0.096772,0.026329,0.024411,0.033721,-0.058561
0.285028,0.532752,0.287949,-0.013760,-0.056419,-0.087264,-0.054286
0.150458,0.480190,0.368329,0.208629,0.006296,-0.128648,-0.090591
0.027728,0.156538,0.264251,0.285813,0.236672,0.054666,-0.044497
-0.065859,0.053466,0.134300,0.176740,0.216172,0.141698,0.058638
