-0.451719,-0.849340,-0.794406,-0.387625,-1.086221,-0.134023,0.797925,1.671920,-0.598264,-0.591336,0.890755,1.167222,1.322625,0.728868,0.499571,0.905036,1.190560,0.733040,-1.595773,-1.208329,-1.093512,-0.510899
-0.265739,-0.814793,0.374352,0.923925,0.938208,0.873979,0.510172,0.139178,-1.365314,-0.542094,-0.541620,-0.479539,-0.264034,0.540759,0.527087,0.335034,0.482373,1.235871,0.484191,-0.791388,-1.130354,-0.581738
-0.377823,0.062341,1.047959,0.768762,0.224277,-0.057530,-0.175245,0.685350,-1.542270,-1.026101,-1.291987,-0.594202,-0.589064,-0.594795,0.028673,-0.177729,0.569334,0.132824,0.356494,0.430428,-1.090849,-0.803500
-0.529377,0.286117,0.497173,0.769232,0.673615,-0.048934,0.438616,0.710422,0.181945,-0.061459,-0.837887,-0.312833,-0.535519,-0.702158,-0.813331,-0.589064,0.001033,0.670966,-0.060028,0.123196,-0.087879,-0.971288
-0.527625,0.867574,0.622909,0.557948,1.359910,0.405899,0.516474,1.324688,0.796616,0.589393,0.163940,1.553091,0.815059,0.191934,-0.555362,-0.535519,-0.746658,-0.342109,0.676472,0.481823,-0.655869,-1.485049
0.294220,0.733993,0.327340,0.240106,1.149716,0.264925,-0.356114,1.092348,1.425050,0.247110,-0.097510,1.010542,1.663692,1.515629,1.456885,0.770558,-0.272482,-1.099575,-1.388461,-0.146298,-0.226661,-0.943415
0.762557,0.642859,0.135851,0.283743,1.296396,0.198395,-0.046160,0.293664,0.808765,-0.664249,-0.315736,0.549999,1.489702,1.109664,1.100443,1.199277,0.563107,0.325764,-0.112420,-0.785524,-0.377528,-0.910683
1.096115,0.118655,-0.105112,0.353265,0.949093,0.763922,-0.256587,0.126866,0.674659,-0.063107,-0.518406,-1.065411,0.595794,0.904593,0.779668,0.318051,0.232375,0.417117,0.333743,0.162362,0.711336,0.223836
0.989643,0.135851,0.283743,0.353265,0.353265,1.473070,-0.120407,-0.374344,0.655905,0.213623,-0.375816,-1.067945,0.404971,-0.111150,-0.599257,-0.524023,0.144109,0.041478,-0.472926,-0.620822,-0.278671,1.229165
0.603716,-0.105112,0.353265,0.353265,0.353265,1.219238,0.264925,-0.356114,0.496520,0.534232,-0.670198,-0.898408,-0.245552,-0.599257,-0.524023,-0.451719,-0.502037,-0.595664,0.374352,0.328097,0.840010,0.935934
0.070971,0.283743,0.353265,0.353265,0.353265,1.296396,0.198395,-0.046160,0.293664,0.808765,-0.708749,-1.375978,-1.293341,-0.304895,-0.451719,-0.502037,0.000164,0.322039,0.828830,0.768762,0.674065,1.003673
-0.343769,0.353265,0.353265,0.353265,0.353265,0.949093,0.763922,-0.256587,0.126866,0.630158,-0.527522,-1.470928,-1.942699,-0.209190,-0.502037,0.000164,0.322039,0.233002,0.473772,0.769232,0.520941,0.098149
-0.343769,0.353265,0.353265,0.353265,0.353265,0.353265,1.473070,-0.120407,-0.418844,0.191490,-0.738899,-1.253104,-1.872929,-0.405831,0.000164,0.322039,0.233002,0.473772,0.769232,0.513448,-0.036791,0.214006
-0.343769,0.353265,0.353265,0.353265,0.353265,0.353265,1.219238,0.309425,-0.615818,-0.542938,-0.330600,-0.484805,-0.765420,-0.336198,0.102910,0.233002,0.473772,0.769232,0.513448,-0.224309,-0.414948,0.618760
-0.343769,0.353265,0.353265,0.353265,0.353265,0.353265,1.296396,0.538204,-0.202151,0.217834,0.603068,0.084324,0.300297,-0.089339,0.209602,0.473772,0.769232,0.513448,-0.224309,-0.668779,-0.601181,0.271453
-0.343769,0.353265,0.353265,0.353265,0.353265,0.353265,0.949093,1.172232,0.657545,0.295869,0.826682,0.998949,0.953452,-0.288458,0.620095,0.769232,0.557948,-0.144204,-0.752300,-0.476035,0.366779,0.528831
-0.580067,0.572394,0.353265,0.353265,0.353265,0.353265,0.353265,1.219238,0.726555,0.643318,1.531279,1.226034,1.324879,0.304642,0.999840,0.513448,0.115500,-0.505461,-0.329596,-0.423653,0.497726,-0.211007
-1.111532,0.595794,0.353265,0.353265,0.353265,0.353265,0.353265,1.296396,1.117143,1.644492,2.086839,1.754639,1.627666,0.572731,0.617703,-0.224309,-0.260469,-0.587842,-0.823631,-0.838348,0.407103,-0.646377
-1.685463,0.213173,0.572394,0.353265,0.353265,0.353265,0.353265,0.949093,1.244083,1.270574,0.762361,0.676056,0.950283,0.713041,0.248067,-0.716768,-1.249049,-0.964827,-0.409169,0.154602,0.694770,-0.101912
-1.819325,-1.020095,0.359496,0.572394,0.353265,0.353265,0.353265,0.353265,0.353265,0.353265,0.353265,0.308765,-0.111150,-0.190947,-0.841674,-1.023284,-1.014795,0.095908,0.368839,0.154427,0.586928,0.089833
-0.944710,-1.490700,-0.789487,0.359496,0.572394,0.353265,0.353265,0.353265,0.308765,0.228660,0.312180,-0.075618,-1.118441,-1.485348,-0.668541,-0.536513,-0.878293,0.433708,0.102776,-0.464409,0.034873,0.236571
-0.765632,-1.303389,-1.427531,-0.878561,-0.200772,-0.224173,-0.224173,-0.224173,-0.563982,-0.727300,-0.921728,-1.358104,-1.444389,-0.636808,0.008304,-0.644860,-0.555237,0.656152,0.153424,0.732501,0.994081,0.066074
